Time,Device name,Chip Time(),Angle X(°)
 12:33:18.773,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.214,
 12:33:18.774,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -0.895,
 12:33:18.863,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.209,
 12:33:18.894,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -0.939,
 12:33:18.982,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.198,
 12:33:18.985,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -1.022,
 12:33:19.042,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.198,
 12:33:19.105,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -1.016,
 12:33:19.163,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.203,
 12:33:19.164,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -0.945,
 12:33:19.252,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.198,
 12:33:19.285,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -0.994,
 12:33:19.373,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.192,
 12:33:19.375,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -1.022,
 12:33:19.463,fe:77:90:13:0e:6b, 2015-01-01 00:24:21.535, 0.198,
 12:33:19.495,cd:75:20:e1:ef:ef, 2015-01-01 00:24:01.760, -0.78,
 12:33:19.583,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.265, 0.203,
 12:33:19.584,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.280, -0.769,
 12:33:19.641,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.265, 0.203,
 12:33:19.734,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.280, -0.802,
 12:33:19.762,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.265, 0.198,
 12:33:19.764,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.280, -1.016,
 12:33:19.853,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.265, 0.198,
 12:33:19.915,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.280, -1.016,
 12:33:19.972,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.265, 0.192,
 12:33:19.974,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.730, -1.071,
 12:33:20.062,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.740, 0.187,
 12:33:20.094,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.730, -1.104,
 12:33:20.182,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.740, 0.181,
 12:33:20.185,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.730, -1.06,
 12:33:20.301,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.740, 0.187,
 12:33:20.306,cd:75:20:e1:ef:ef, 2015-01-01 00:24:03.730, -1.23,
 12:33:20.394,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.115, -1.609,
 12:33:20.482,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.740, 0.187,
 12:33:20.513,fe:77:90:13:0e:6b, 2015-01-01 00:24:23.740, 0.17,
 12:33:20.514,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.115, -2.148,
 12:33:20.574,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.115, -2.582,
 12:33:20.601,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.275, 0.17,
 12:33:20.662,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.275, 0.165,
 12:33:20.726,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.115, -2.769,
 12:33:20.782,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.275, 0.126,
 12:33:20.783,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.500, -2.791,
 12:33:20.872,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.275, 0.264,
 12:33:20.905,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.500, -2.955,
 12:33:20.992,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.665, 0.297,
 12:33:21.024,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.500, -2.225,
 12:33:21.052,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.665, -0.115,
 12:33:21.115,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.500, -2.708,
 12:33:21.172,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.665, -0.577,
 12:33:21.204,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.890, -3.411,
 12:33:21.261,fe:77:90:13:0e:6b, 2015-01-01 00:24:24.665, -1.56,
 12:33:21.324,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.890, -4.532,
 12:33:21.382,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -2.736,
 12:33:21.384,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.890, -5.944,
 12:33:21.472,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -4.735,
 12:33:21.506,cd:75:20:e1:ef:ef, 2015-01-01 00:24:04.890, -8.52,
 12:33:21.593,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -8.937,
 12:33:21.625,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.305, -13.096,
 12:33:21.653,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -14.008,
 12:33:21.716,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.305, -17.441,
 12:33:21.833,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -17.551,
 12:33:21.863,fe:77:90:13:0e:6b, 2015-01-01 00:24:25.080, -17.314,
 12:33:21.896,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.305, -18.951,
 12:33:21.925,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.305, -18.836,
 12:33:21.985,cd:75:20:e1:ef:ef, 2015-01-01 00:24:05.755, -14.672,
