Time,Device name,Chip Time(),Angle X(°)
 12:19:21.201,fe:77:90:13:0e:6b, 2015-01-01 00:12:27.985, 10.486,
 12:19:21.235,cd:75:20:e1:ef:ef, 2015-01-01 00:12:21.645, -20.407,
 12:19:21.293,fe:77:90:13:0e:6b, 2015-01-01 00:12:27.985, 10.464,
 12:19:21.354,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.000, -20.462,
 12:19:21.412,fe:77:90:13:0e:6b, 2015-01-01 00:12:27.985, 10.448,
 12:19:21.414,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.000, -20.391,
 12:19:21.532,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.345, 10.437,
 12:19:21.565,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.000, -20.479,
 12:19:21.622,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.345, 10.415,
 12:19:21.629,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.000, -20.511,
 12:19:21.683,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.345, 10.388,
 12:19:21.745,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.390, -20.539,
 12:19:21.803,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.345, 10.366,
 12:19:21.892,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.730, 10.344,
 12:19:21.894,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.390, -20.566,
 12:19:21.955,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.390, -20.599,
 12:19:22.011,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.730, 10.316,
 12:19:22.045,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.390, -20.632,
 12:19:22.102,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.730, 10.289,
 12:19:22.165,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.775, -20.528,
 12:19:22.224,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.775, -20.484,
 12:19:22.225,fe:77:90:13:0e:6b, 2015-01-01 00:12:28.730, 10.223,
 12:19:22.312,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.120, 10.151,
 12:19:22.347,cd:75:20:e1:ef:ef, 2015-01-01 00:12:22.775, -20.72,
 12:19:22.434,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.165, -21.039,
 12:19:22.434,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.120, 10.322,
 12:19:22.494,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.120, 10.223,
 12:19:22.554,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.165, -21.264,
 12:19:22.642,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.120, 10.184,
 12:19:22.644,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.165, -21.368,
 12:19:22.702,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.505, 10.157,
 12:19:22.765,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.165, -21.396,
 12:19:22.822,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.505, 10.129,
 12:19:22.824,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.550, -21.423,
 12:19:22.942,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.505, 10.102,
 12:19:22.975,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.550, -21.522,
 12:19:23.034,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.550, -21.649,
 12:19:23.062,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.505, 10.08,
 12:19:23.091,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.895, 10.058,
 12:19:23.155,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.550, -21.682,
 12:19:23.212,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.895, 10.036,
 12:19:23.244,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.880, -21.72,
 12:19:23.303,fe:77:90:13:0e:6b, 2015-01-01 00:12:29.895, 10.014,
 12:19:23.365,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.880, -21.758,
 12:19:23.422,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.280, 9.998,
 12:19:23.456,cd:75:20:e1:ef:ef, 2015-01-01 00:12:23.880, -21.819,
 12:19:23.511,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.280, 9.976,
 12:19:23.605,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.265, -22.269,
 12:19:23.633,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.280, 9.965,
 12:19:23.636,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.265, -22.659,
 12:19:23.724,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.280, 9.97,
 12:19:23.755,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.265, -23.181,
 12:19:23.843,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.280, 10.08,
 12:19:23.845,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.265, -23.752,
 12:19:23.903,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.695, 10.129,
 12:19:23.964,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.685, -24.219,
 12:19:24.021,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.695, 10.245,
 12:19:24.054,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.685, -24.395,
 12:19:24.112,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.695, 10.151,
 12:19:24.175,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.685, -24.456,
 12:19:24.234,fe:77:90:13:0e:6b, 2015-01-01 00:12:30.695, 10.014,
 12:19:24.238,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.685, -24.208,
 12:19:24.322,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.115, 10.036,
 12:19:24.385,cd:75:20:e1:ef:ef, 2015-01-01 00:12:24.685, -23.796,
 12:19:24.442,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.115, 10.025,
 12:19:24.445,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.130, -23.533,
 12:19:24.531,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.115, 9.943,
 12:19:24.565,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.130, -23.242,
 12:19:24.622,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.115, 10.355,
 12:19:24.654,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.130, -23.143,
 12:19:24.712,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.530, 10.887,
 12:19:24.774,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.130, -23.351,
 12:19:24.832,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.530, 11.08,
 12:19:24.864,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.545, -23.665,
 12:19:24.923,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.530, 10.838,
 12:19:24.983,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.545, -23.643,
 12:19:25.045,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.545, -23.632,
 12:19:25.071,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.530, 10.981,
 12:19:25.131,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.920, 11.135,
 12:19:25.165,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.545, -23.708,
 12:19:25.252,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.920, 11.135,
 12:19:25.254,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.905, -23.846,
 12:19:25.313,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.920, 11.124,
 12:19:25.374,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.905, -23.901,
 12:19:25.433,fe:77:90:13:0e:6b, 2015-01-01 00:12:31.920, 11.124,
 12:19:25.465,cd:75:20:e1:ef:ef, 2015-01-01 00:12:25.905, -24.186,
 12:19:25.521,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.305, 11.124,
 12:19:25.615,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.260, -24.225,
 12:19:25.642,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.305, 11.113,
 12:19:25.644,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.260, -24.357,
 12:19:25.735,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.305, 11.102,
 12:19:25.795,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.260, -24.346,
 12:19:25.851,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.665, 10.964,
 12:19:25.855,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.260, -22.813,
 12:19:25.911,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.665, 10.3,
 12:19:25.975,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.260, -19.539,
 12:19:26.032,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.665, 9.234,
 12:19:26.064,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.740, -16.062,
 12:19:26.123,fe:77:90:13:0e:6b, 2015-01-01 00:12:32.665, 6.647,
 12:19:26.215,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.740, -12.2,
 12:19:26.272,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, 3.961,
 12:19:26.305,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.740, -8.064,
 12:19:26.331,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, -0.286,
 12:19:26.395,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.740, -3.532,
 12:19:26.452,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, -4.867,
 12:19:26.457,cd:75:20:e1:ef:ef, 2015-01-01 00:12:26.740, 0.385,
 12:19:26.572,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, -8.075,
 12:19:26.574,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.185, 3.658,
 12:19:26.662,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, -9.866,
 12:19:26.664,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.185, 5.685,
 12:19:26.723,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.080, -10.366,
 12:19:26.815,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.185, 5.663,
 12:19:26.843,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.645, -10.624,
 12:19:26.874,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.185, 4.807,
 12:19:26.932,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.645, -10.728,
 12:19:26.995,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.660, 4.235,
 12:19:27.053,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.645, -10.728,
 12:19:27.084,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.660, 3.647,
 12:19:27.172,fe:77:90:13:0e:6b, 2015-01-01 00:12:33.645, -10.789,
 12:19:27.177,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.660, 3.966,
 12:19:27.262,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.005, -10.959,
 12:19:27.265,cd:75:20:e1:ef:ef, 2015-01-01 00:12:27.660, 4.735,
 12:19:27.324,fe:77:90:13:0e:6b, 2015-01-01 00:12:34.005, -11.338,
 12:19:27.444,cd:75:20:e1:ef:ef, 2015-01-01 00:12:28.020, 4.752,
