Time,Device name,Chip Time(),Angle X(°)
 12:12:16.535,cd:75:20:e1:ef:ef, 2015-01-01 00:27:10.310, 0.203,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.022,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.022,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.027,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.027,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.033,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.033,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.038,
 12:12:16.542,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.038,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.044,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.049,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.055,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.055,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.06,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.066,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.066,
 12:12:16.572,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.066,
 12:12:16.590,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:08.645, 0.038,
 12:12:16.655,cd:75:20:e1:ef:ef, 2015-01-01 00:27:10.310, 0.22,
 12:12:16.680,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:08.645, -0.033,
 12:12:16.716,cd:75:20:e1:ef:ef, 2015-01-01 00:27:10.310, 0.192,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.071,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.071,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.071,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.077,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.082,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.088,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.093,
 12:12:16.723,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.099,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.11,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.115,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.121,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.132,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.143,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.148,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.154,
 12:12:16.751,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.154,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.159,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.165,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.17,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.17,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.176,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.181,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.181,
 12:12:16.753,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.181,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.181,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.187,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.187,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.187,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.187,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.192,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.198,
 12:12:16.755,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.203,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.209,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.214,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.22,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.225,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.231,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.236,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.242,
 12:12:16.782,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.242,
 12:12:16.800,ea:e4:fd:d7:dc:2a, 2015-01-01 00:27:08.645, -0.022,
 12:12:16.811,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.247,
 12:12:16.811,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.247,
 12:12:16.811,e5:67:53:7a:26:25, 2015-01-01 00:22:40.515, 0.253,
