Time,Device name,Chip Time(),Angle X(°)
 12:00:05.941,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:03.305, -2.071,
 12:00:05.976,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.145, 0.544,
 12:00:06.062,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:03.660, -1.263,
 12:00:06.126,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.145, 2.351,
 12:00:06.150,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:03.660, 0.115,
 12:00:06.187,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.145, 2.313,
 12:00:06.240,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:03.660, -0.516,
 12:00:06.306,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.590, 2.043,
 12:00:06.331,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:03.660, -0.604,
 12:00:06.396,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.590, 1,
 12:00:06.451,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.020, 0.187,
 12:00:06.516,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.590, 0.56,
 12:00:06.541,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.020, 0.511,
 12:00:06.605,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.590, 1.379,
 12:00:06.661,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.020, 0.862,
 12:00:06.727,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, 2.752,
 12:00:06.751,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.345, 1.489,
 12:00:06.816,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, 2.164,
 12:00:06.870,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.345, -2.115,
 12:00:06.947,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, 1.813,
 12:00:06.947,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.345, -6.559,
 12:00:06.996,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, 0.797,
 12:00:07.051,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.345, -7.251,
 12:00:07.116,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, -0.187,
 12:00:07.141,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.705, -6.432,
 12:00:07.206,cd:75:20:e1:ef:ef, 2015-01-01 00:15:05.980, 0.176,
 12:00:07.261,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.705, -4.856,
 12:00:07.325,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.575, 1.489,
 12:00:07.351,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.705, -4.96,
 12:00:07.386,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.575, 1.741,
 12:00:07.471,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:04.705, -6.086,
 12:00:07.508,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.575, 1.494,
 12:00:07.530,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.090, -7.366,
 12:00:07.596,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.965, 1.044,
 12:00:07.682,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.090, -7.46,
 12:00:07.716,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.965, 0.868,
 12:00:07.741,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.090, -7.394,
 12:00:07.806,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.965, 1.719,
 12:00:07.860,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.480, -7.465,
 12:00:07.927,cd:75:20:e1:ef:ef, 2015-01-01 00:15:06.965, 2.977,
 12:00:07.950,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.480, -7.377,
 12:00:07.985,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.320, 1.796,
 12:00:08.071,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.480, -10.849,
 12:00:08.136,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.320, 1.928,
 12:00:08.161,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.480, -12.645,
 12:00:08.196,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.320, 0.78,
 12:00:08.280,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.865, -11.827,
 12:00:08.316,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.680, 0.121,
 12:00:08.341,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.865, -10.443,
 12:00:08.407,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.680, 1.143,
 12:00:08.461,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.865, -9.02,
 12:00:08.525,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.680, 2.39,
 12:00:08.551,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:05.865, -7.828,
 12:00:08.617,cd:75:20:e1:ef:ef, 2015-01-01 00:15:07.680, 1.978,
 12:00:08.671,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.280, -8.141,
 12:00:08.737,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.065, 2.12,
 12:00:08.761,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.280, -7.41,
 12:00:08.797,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.065, 2.06,
 12:00:08.881,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.280, -5.867,
 12:00:08.915,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.065, 2.955,
 12:00:08.941,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.280, -2.994,
 12:00:09.006,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.065, 5.444,
 12:00:09.060,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.280, -0.527,
 12:00:09.125,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.480, 5.175,
 12:00:09.151,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.700, 0.363,
 12:00:09.216,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.480, 3.818,
 12:00:09.271,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.700, -2.252,
 12:00:09.361,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:06.700, -2.225,
 12:00:09.366,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.480, 2.697,
 12:00:09.396,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.480, 1.983,
 12:00:09.481,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.085, -1.406,
 12:00:09.516,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.480, 2.642,
 12:00:09.571,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.085, -1.071,
 12:00:09.607,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.900, 4.438,
 12:00:09.691,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.085, 0.621,
 12:00:09.726,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.900, 4.158,
 12:00:09.750,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.085, 1.368,
 12:00:09.816,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.900, 3.604,
 12:00:09.871,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.085, -0.236,
 12:00:09.937,cd:75:20:e1:ef:ef, 2015-01-01 00:15:08.900, 3.164,
 12:00:09.961,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.505, 0.148,
 12:00:10.026,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.285, 3.631,
 12:00:10.080,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.505, 0.769,
 12:00:10.146,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.285, 4.922,
 12:00:10.171,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.505, 0.857,
 12:00:10.206,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.285, 5.729,
 12:00:10.291,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.860, 0.28,
 12:00:10.329,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.285, 4.059,
 12:00:10.351,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.860, -3.9,
 12:00:10.416,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.705, 3.219,
 12:00:10.501,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.860, -8.113,
 12:00:10.537,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.705, 2.285,
 12:00:10.561,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:07.860, -9.531,
 12:00:10.626,cd:75:20:e1:ef:ef, 2015-01-01 00:15:09.705, 2.115,
 12:00:10.681,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.280, -9.24,
 12:00:10.745,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.060, 2.494,
 12:00:10.770,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.280, -8.295,
 12:00:10.805,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.060, 3.856,
 12:00:10.891,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.280, -5.96,
 12:00:10.956,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.060, 4.916,
 12:00:10.981,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.280, -2.208,
 12:00:11.016,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.060, 4.466,
 12:00:11.101,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.665, -2.016,
 12:00:11.136,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.480, 4.109,
 12:00:11.160,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.665, -1.791,
 12:00:11.226,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.480, 3.203,
 12:00:11.281,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.665, -2.17,
 12:00:11.347,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.480, 2.966,
 12:00:11.372,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:08.665, -2.411,
 12:00:11.436,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.480, 3.164,
 12:00:11.491,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.080, -1.692,
 12:00:11.556,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.865, 3.274,
 12:00:11.581,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.080, -0.945,
 12:00:11.615,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.865, 3.406,
 12:00:11.701,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.080, 0.286,
 12:00:11.761,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.080, 2.214,
 12:00:11.766,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.865, 2.675,
 12:00:11.857,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.865, 1.5,
 12:00:11.882,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.080, 1.686,
 12:00:11.947,cd:75:20:e1:ef:ef, 2015-01-01 00:15:10.865, 0.549,
 12:00:11.971,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.500, -1.313,
 12:00:12.035,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.310, 0,
 12:00:12.091,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.500, -4.427,
 12:00:12.156,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.310, -0.297,
 12:00:12.180,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.500, -7.026,
 12:00:12.216,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.310, 0.176,
 12:00:12.301,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.885, -9.102,
 12:00:12.336,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.310, 0.747,
 12:00:12.391,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.885, -10.201,
 12:00:12.425,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.700, 0.879,
 12:00:12.511,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.885, -11.19,
 12:00:12.546,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.700, 1.208,
 12:00:12.571,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.885, -10.388,
 12:00:12.667,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.700, 0.709,
 12:00:12.692,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:09.885, -9.8,
 12:00:12.781,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.305, -9.761,
 12:00:12.816,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.700, 0.61,
 12:00:12.846,cd:75:20:e1:ef:ef, 2015-01-01 00:15:11.700, 0.368,
 12:00:12.900,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.305, -7.597,
 12:00:12.965,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -0.698,
 12:00:12.991,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.305, -4.636,
 12:00:13.112,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.660, -1.631,
 12:00:13.146,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -1.884,
 12:00:13.171,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.660, 0.56,
 12:00:13.176,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -3.351,
 12:00:13.266,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -5.12,
 12:00:13.292,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.660, 2.01,
 12:00:13.380,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:10.660, 2.021,
 12:00:13.500,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.020, 2.115,
 12:00:13.536,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -6.163,
 12:00:13.590,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.020, 2.362,
 12:00:13.625,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -6.169,
 12:00:13.656,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -5.894,
 12:00:13.717,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -5.499,
 12:00:13.741,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.020, 2.016,
 12:00:13.801,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.020, 2.576,
 12:00:13.806,cd:75:20:e1:ef:ef, 2015-01-01 00:15:12.205, -5.07,
 12:00:13.896,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.010, -4.554,
 12:00:13.921,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.405, 2.401,
 12:00:13.982,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.405, 2.538,
 12:00:14.017,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.010, -3.955,
 12:00:14.046,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.010, -3.296,
 12:00:14.161,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.405, 2.532,
 12:00:14.191,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.405, 2.505,
 12:00:14.226,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.010, -2.499,
 12:00:14.257,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.010, -1.692,
 12:00:14.311,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.850, 2.725,
 12:00:14.401,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.850, 2.318,
 12:00:14.407,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -0.989,
 12:00:14.437,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -0.753,
 12:00:14.522,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.850, 2.472,
 12:00:14.583,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.850, 2.379,
 12:00:14.702,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:11.850, 1.906,
 12:00:14.767,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -1.23,
 12:00:14.767,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -2.373,
 12:00:14.790,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.330, 0.319,
 12:00:14.826,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -4.708,
 12:00:14.910,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.330, -6.548,
 12:00:14.916,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -7.817,
 12:00:15.001,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.330, -19.105,
 12:00:15.006,cd:75:20:e1:ef:ef, 2015-01-01 00:15:13.545, -10.074,
 12:00:15.035,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.320, -11.915,
 12:00:15.121,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.330, -31.377,
 12:00:15.210,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.745, -44.61,
 12:00:15.216,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.320, -13.519,
 12:00:15.247,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.320, -13.436,
 12:00:15.331,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.745, -55.624,
 12:00:15.396,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.320, -14.799,
 12:00:15.421,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.745, -58.271,
 12:00:15.485,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -16.188,
 12:00:15.540,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:12.745, -57.843,
 12:00:15.630,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.105, -57.382,
 12:00:15.635,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -17.314,
 12:00:15.696,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -18.336,
 12:00:15.721,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.105, -56.656,
 12:00:15.811,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.105, -55.3,
 12:00:15.815,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -19.446,
 12:00:15.907,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -20.616,
 12:00:15.930,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.105, -54.261,
 12:00:15.991,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.520, -52.811,
 12:00:16.085,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -21.187,
 12:00:16.085,cd:75:20:e1:ef:ef, 2015-01-01 00:15:14.735, -21.171,
 12:00:16.141,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.520, -51.482,
 12:00:16.201,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.520, -50.361,
 12:00:16.235,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.305, -20.643,
 12:00:16.266,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.305, -19.924,
 12:00:16.321,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.520, -49.477,
 12:00:16.411,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.910, -48.4,
 12:00:16.416,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.305, -18.594,
 12:00:16.475,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.305, -16.348,
 12:00:16.531,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.910, -46.56,
 12:00:16.621,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.910, -46,
 12:00:16.656,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -14.7,
 12:00:16.686,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -14.161,
 12:00:16.770,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:13.910, -45.764,
 12:00:16.800,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.295, -44.863,
 12:00:16.836,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -14.106,
 12:00:16.921,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.295, -44.692,
 12:00:16.926,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -14.54,
 12:00:17.012,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.295, -44.429,
 12:00:17.016,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -13.782,
 12:00:17.077,cd:75:20:e1:ef:ef, 2015-01-01 00:15:15.810, -11.898,
 12:00:17.131,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.295, -42.957,
 12:00:17.220,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.740, -43.835,
 12:00:17.286,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -11.662,
 12:00:17.286,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -11.096,
 12:00:17.341,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.740, -43.237,
 12:00:17.401,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.740, -43.077,
 12:00:17.406,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -10.25,
 12:00:17.521,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:14.740, -42.968,
 12:00:17.611,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:15.130, -41.418,
 12:00:17.645,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -9.476,
 12:00:17.648,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -8.498,
 12:00:17.676,cd:75:20:e1:ef:ef, 2015-01-01 00:15:16.465, -7.421,
 12:00:17.761,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:15.130, -39.578,
 12:00:17.821,ea:e4:fd:d7:dc:2a, 2015-01-01 00:15:15.130, -40.995,
