Time,Device name,Chip Time(),Angle X(°)
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.319,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.324,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.33,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.33,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.351,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.370,ea:e4:fd:d7:dc:2a, 2015-01-01 00:28:56.465, -0.467,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.335,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.341,
 12:14:05.382,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.346,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.352,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.357,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.363,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.374,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.374,
 12:14:05.441,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.374,
 12:14:05.442,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.374,
 12:14:05.461,ea:e4:fd:d7:dc:2a, 2015-01-01 00:28:56.465, -0.5,
 12:14:05.465,cd:75:20:e1:ef:ef, 2015-01-01 00:28:58.280, 0.374,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
 12:14:05.472,e5:67:53:7a:26:25, 2015-01-01 00:24:26.960, -0.368,
